men: 	3.158835804448575
tuxedos: 	2.796934730107934
jumpsuits: 	2.3529370513793797
ladders: 	2.257370075956123
wetsuits: 	2.199344621059028
guitars: 	2.1676357613316903
harnesses: 	2.0856003708635478
vests: 	2.0397657171458796
dominoes: 	2.03668071819465
fatigues: 	1.9382708985011279
suits: 	1.889829874813191
hats: 	1.8580735212067925
discussion: 	1.8455600837076753
ties: 	1.7612419615823214
deere: 	1.7406958905595693
shaded: 	1.6885481389747539
inspect: 	1.6623165974015741
shirts: 	1.6214070224362453
aprons: 	1.6021350600265922
separate: 	1.594405063233694
laptops: 	1.567811925140032
discuss: 	1.56590364160856
microphones: 	1.5614930755292464
interior: 	1.558353367998679
cannon: 	1.548893038749613
guns: 	1.5295613885498027
politics: 	1.5104188909349772
jackets: 	1.4993993434462998
barbecuing: 	1.482259340827537
kickboxing: 	1.473599814006326
docked: 	1.4708905267483399
beers: 	1.4643772197896654
conversing: 	1.4629040569371523
caps: 	1.461367752629833
chess: 	1.4495510545379018
uniforms: 	1.4123756469501676
boxing: 	1.3970252888987227
coveralls: 	1.3777811223568581
scaffolding: 	1.3629078458753279
wrestling: 	1.3482080069735112
operate: 	1.3473606089809314
third: 	1.330846541308258
robes: 	1.3302693855448584
t-shirts: 	1.3193062734980994
converse: 	1.317789073873847
flame: 	1.3097137290453538
conversation: 	1.3054401118620738
historical: 	1.2930088014776842
tasks: 	1.2921846397638175
fourth: 	1.2909118606421044
forms: 	1.28916673518329
poker: 	1.2655989061057542
military: 	1.2433340162692619
john: 	1.2339147822674548
army: 	1.2245722661664111
appear: 	1.2074260433913464
gay: 	1.2038981073458626
trays: 	1.1847507606517533
loading: 	1.1677636298692395
coats: 	1.1674151948860485
arguing: 	1.1644108309496413
wheelchairs: 	1.1589465204335994
monopoly: 	1.1585062045318482
plowing: 	1.1585062045318482
observe: 	1.1445301855457166
helmets: 	1.1368797350126512
reflective: 	1.1295100691948048
sawing: 	1.0960421175851947
tiles: 	1.0923789034946099
carry: 	1.0858734689090923
sparring: 	1.0786809569237572
sing: 	1.0739177432314873
repair: 	1.063883954995677
two: 	1.061879277119484
build: 	1.0583490402735658
logs: 	1.049039815086004
instruments: 	1.0383415293630267
pickup: 	1.03226620715188
computers: 	1.0291502339300236
chicago: 	1.0274944723157802
lighting: 	1.019783772761974
engage: 	1.019327151444382
bagpipes: 	1.016052019411521
scaffold: 	1.0111532199986817
2: 	1.0082031337070203
elephants: 	1.0014052434471197
visitors: 	0.9859752028775135
caution: 	0.9763142624842891
push: 	0.9759048711532533
three: 	0.9676329251420207
discussing: 	0.9543310823232023
residential: 	0.9442613363435107
prevent: 	0.9410326254676378
eastern: 	0.9284737209932683
pinned: 	0.9165163458606064
garb: 	0.8988043900783403
motorbikes: 	0.8967078647804261
cups: 	0.8963231973895619
actually: 	0.8963231973895619
chat: 	0.8717699630305241
oil: 	0.8717699630305241
vegetation: 	0.8681387125836553
hard: 	0.8602576943794367
facility: 	0.8601285565951279
hunting: 	0.8494021500020695
pavilion: 	0.8494021500020695
five: 	0.8483853321231006
heads: 	0.8421341495380302
involved: 	0.8414093592485389
fighting: 	0.8401667592631653
instructions: 	0.8374295083359934
six: 	0.8337205277697998
period: 	0.8273758436720706
masks: 	0.8212314773109085
scooters: 	0.8151864346641565
talk: 	0.79145480079279
nets: 	0.787280438094272
dozen: 	0.7813837265734186
alike: 	0.7754015685582927
strap: 	0.7754015685582927
camouflage: 	0.772780868399157
engaging: 	0.7692318013180861
four: 	0.7551023329437406
ship: 	0.7508051199721574
similar: 	0.7496290153295773
20: 	0.7481188141648878
decide: 	0.7402804276219571
railway: 	0.7383708376133257
ends: 	0.7359441002187858
scottish: 	0.7334088549372495
safety: 	0.7318397018860491
backpacks: 	0.7230564161366562
casual: 	0.7228697440731379
segway: 	0.7228697440731379
dump: 	0.7161356191386052
working: 	0.7082210390612883
cubs: 	0.7050122406668947
slice: 	0.6988424734266883
besides: 	0.6882473581874893
shielding: 	0.6859034177191902
repairing: 	0.6800028162795059
violins: 	0.6794771485597573
landed: 	0.6720976181941597
oversized: 	0.6688299043602487
sight: 	0.666538092852259
sweep: 	0.664977578864642
medieval: 	0.6635356046907356
sheets: 	0.6579210051933096
calf: 	0.6561560743251381
styled: 	0.6547547191485258
stand: 	0.6508866370627319
roof: 	0.6440063700362199
backs: 	0.6427301867873881
skateboards: 	0.6399487843731198
sausages: 	0.639609765445255
